source_root,relative_path,extension,size_bytes,relevance_score,matched_keywords,contains_range32,contains_32track,contains_scan_order,contains_heat_load,contains_abaqus,contains_mdb,contains_job,notes
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A11_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A11_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A11_V01\J2D_RLS_A11_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A11_V01\J2D_RLS_A11_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A11_V01\strategy_metadata.json,.json,2178,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A12_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A12_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A12_V01\J2D_RLS_A12_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A12_V01\J2D_RLS_A12_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A12_V01\strategy_metadata.json,.json,2179,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A13_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A13_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A13_V01\J2D_RLS_A13_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A13_V01\J2D_RLS_A13_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A13_V01\strategy_metadata.json,.json,2181,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A14_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A14_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A14_V01\J2D_RLS_A14_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A14_V01\J2D_RLS_A14_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A14_V01\strategy_metadata.json,.json,2169,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A15_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A15_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A15_V01\J2D_RLS_A15_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A15_V01\J2D_RLS_A15_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A15_V01\strategy_metadata.json,.json,2207,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A16_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A16_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A16_V01\J2D_RLS_A16_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A16_V01\J2D_RLS_A16_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A16_V01\strategy_metadata.json,.json,2200,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A17_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A17_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A17_V01\J2D_RLS_A17_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A17_V01\J2D_RLS_A17_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A17_V01\strategy_metadata.json,.json,2202,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A18_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A18_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A18_V01\J2D_RLS_A18_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A18_V01\J2D_RLS_A18_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A18_V01\strategy_metadata.json,.json,2209,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A19_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A19_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A19_V01\J2D_RLS_A19_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A19_V01\J2D_RLS_A19_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A19_V01\strategy_metadata.json,.json,2206,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A20_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A20_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A20_V01\J2D_RLS_A20_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A20_V01\J2D_RLS_A20_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A20_V01\strategy_metadata.json,.json,2202,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A21_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A21_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A21_V01\J2D_RLS_A21_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A21_V01\J2D_RLS_A21_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A21_V01\strategy_metadata.json,.json,2201,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A22_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A22_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A22_V01\J2D_RLS_A22_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A22_V01\J2D_RLS_A22_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A22_V01\strategy_metadata.json,.json,2209,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A23_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A23_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A23_V01\J2D_RLS_A23_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A23_V01\J2D_RLS_A23_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A23_V01\strategy_metadata.json,.json,2204,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A24_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A24_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A24_V01\J2D_RLS_A24_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A24_V01\J2D_RLS_A24_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A24_V01\strategy_metadata.json,.json,2210,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A25_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A25_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A25_V01\J2D_RLS_A25_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A25_V01\J2D_RLS_A25_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A25_V01\strategy_metadata.json,.json,2186,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A26_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A26_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A26_V01\J2D_RLS_A26_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A26_V01\J2D_RLS_A26_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A26_V01\strategy_metadata.json,.json,2188,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A27_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A27_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A27_V01\J2D_RLS_A27_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A27_V01\J2D_RLS_A27_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A27_V01\strategy_metadata.json,.json,2196,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A28_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A28_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A28_V01\J2D_RLS_A28_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A28_V01\J2D_RLS_A28_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A28_V01\strategy_metadata.json,.json,2187,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A29_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A29_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A29_V01\J2D_RLS_A29_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A29_V01\J2D_RLS_A29_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
