n,jnl_path,line,matched_tokens,snippet
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,82,mdb.models,"0079:     mdb.models['Model-1'].sketches['__profile__'].geometry[6], textPoint=(
0080:     -0.0411800971329212, -0.00590233293920755), value=0.002)
0081: mdb.models['Model-1'].sketches['__profile__'].linearPattern(angle1=0.0, angle2=
0082:     90.0, geomList=(mdb.models['Model-1'].sketches['__profile__'].geometry[9],
0083:     ), number1=41, number2=1, spacing1=0.002, spacing2=0.0168, vertexList=())
0084: mdb.models['Model-1'].sketches['__profile__'].Line(point1=(-0.042,
0085:     0.000539154060184956), point2=(0.0419999999497086, 0.000539154060184956))"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,84,mdb.models,"0081: mdb.models['Model-1'].sketches['__profile__'].linearPattern(angle1=0.0, angle2=
0082:     90.0, geomList=(mdb.models['Model-1'].sketches['__profile__'].geometry[9],
0083:     ), number1=41, number2=1, spacing1=0.002, spacing2=0.0168, vertexList=())
0084: mdb.models['Model-1'].sketches['__profile__'].Line(point1=(-0.042,
0085:     0.000539154060184956), point2=(0.0419999999497086, 0.000539154060184956))
0086: mdb.models['Model-1'].sketches['__profile__'].HorizontalConstraint(
0087:     addUndoState=False, entity="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,86,mdb.models,"0083:     ), number1=41, number2=1, spacing1=0.002, spacing2=0.0168, vertexList=())
0084: mdb.models['Model-1'].sketches['__profile__'].Line(point1=(-0.042,
0085:     0.000539154060184956), point2=(0.0419999999497086, 0.000539154060184956))
0086: mdb.models['Model-1'].sketches['__profile__'].HorizontalConstraint(
0087:     addUndoState=False, entity=
0088:     mdb.models['Model-1'].sketches['__profile__'].geometry[50])
0089: mdb.models['Model-1'].sketches['__profile__'].PerpendicularConstraint("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,88,mdb.models,"0085:     0.000539154060184956), point2=(0.0419999999497086, 0.000539154060184956))
0086: mdb.models['Model-1'].sketches['__profile__'].HorizontalConstraint(
0087:     addUndoState=False, entity=
0088:     mdb.models['Model-1'].sketches['__profile__'].geometry[50])
0089: mdb.models['Model-1'].sketches['__profile__'].PerpendicularConstraint(
0090:     addUndoState=False, entity1=
0091:     mdb.models['Model-1'].sketches['__profile__'].geometry[5], entity2="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,89,mdb.models,"0086: mdb.models['Model-1'].sketches['__profile__'].HorizontalConstraint(
0087:     addUndoState=False, entity=
0088:     mdb.models['Model-1'].sketches['__profile__'].geometry[50])
0089: mdb.models['Model-1'].sketches['__profile__'].PerpendicularConstraint(
0090:     addUndoState=False, entity1=
0091:     mdb.models['Model-1'].sketches['__profile__'].geometry[5], entity2=
0092:     mdb.models['Model-1'].sketches['__profile__'].geometry[50])"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,91,mdb.models,"0088:     mdb.models['Model-1'].sketches['__profile__'].geometry[50])
0089: mdb.models['Model-1'].sketches['__profile__'].PerpendicularConstraint(
0090:     addUndoState=False, entity1=
0091:     mdb.models['Model-1'].sketches['__profile__'].geometry[5], entity2=
0092:     mdb.models['Model-1'].sketches['__profile__'].geometry[50])
0093: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0094:     addUndoState=False, entity1="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,92,mdb.models,"0089: mdb.models['Model-1'].sketches['__profile__'].PerpendicularConstraint(
0090:     addUndoState=False, entity1=
0091:     mdb.models['Model-1'].sketches['__profile__'].geometry[5], entity2=
0092:     mdb.models['Model-1'].sketches['__profile__'].geometry[50])
0093: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0094:     addUndoState=False, entity1=
0095:     mdb.models['Model-1'].sketches['__profile__'].vertices[86], entity2="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,93,mdb.models,"0090:     addUndoState=False, entity1=
0091:     mdb.models['Model-1'].sketches['__profile__'].geometry[5], entity2=
0092:     mdb.models['Model-1'].sketches['__profile__'].geometry[50])
0093: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0094:     addUndoState=False, entity1=
0095:     mdb.models['Model-1'].sketches['__profile__'].vertices[86], entity2=
0096:     mdb.models['Model-1'].sketches['__profile__'].geometry[5])"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,95,mdb.models,"0092:     mdb.models['Model-1'].sketches['__profile__'].geometry[50])
0093: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0094:     addUndoState=False, entity1=
0095:     mdb.models['Model-1'].sketches['__profile__'].vertices[86], entity2=
0096:     mdb.models['Model-1'].sketches['__profile__'].geometry[5])
0097: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0098:     addUndoState=False, entity1="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,96,mdb.models,"0093: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0094:     addUndoState=False, entity1=
0095:     mdb.models['Model-1'].sketches['__profile__'].vertices[86], entity2=
0096:     mdb.models['Model-1'].sketches['__profile__'].geometry[5])
0097: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0098:     addUndoState=False, entity1=
0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[87], entity2="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,97,mdb.models,"0094:     addUndoState=False, entity1=
0095:     mdb.models['Model-1'].sketches['__profile__'].vertices[86], entity2=
0096:     mdb.models['Model-1'].sketches['__profile__'].geometry[5])
0097: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0098:     addUndoState=False, entity1=
0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[87], entity2=
0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,99,mdb.models,"0096:     mdb.models['Model-1'].sketches['__profile__'].geometry[5])
0097: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0098:     addUndoState=False, entity1=
0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[87], entity2=
0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])
0101: mdb.models['Model-1'].sketches['__profile__'].DistanceDimension(entity1=
0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[50], entity2="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,100,mdb.models,"0097: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0098:     addUndoState=False, entity1=
0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[87], entity2=
0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])
0101: mdb.models['Model-1'].sketches['__profile__'].DistanceDimension(entity1=
0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[50], entity2=
0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[7], textPoint=("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,101,mdb.models,"0098:     addUndoState=False, entity1=
0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[87], entity2=
0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])
0101: mdb.models['Model-1'].sketches['__profile__'].DistanceDimension(entity1=
0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[50], entity2=
0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[7], textPoint=(
0104:     -0.0458642175495625, -0.000261133756488562), value=0.002)"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,102,mdb.models,"0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[87], entity2=
0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])
0101: mdb.models['Model-1'].sketches['__profile__'].DistanceDimension(entity1=
0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[50], entity2=
0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[7], textPoint=(
0104:     -0.0458642175495625, -0.000261133756488562), value=0.002)
0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,103,mdb.models,"0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])
0101: mdb.models['Model-1'].sketches['__profile__'].DistanceDimension(entity1=
0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[50], entity2=
0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[7], textPoint=(
0104:     -0.0458642175495625, -0.000261133756488562), value=0.002)
0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces=
0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,105,mdb.models,"0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[50], entity2=
0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[7], textPoint=(
0104:     -0.0458642175495625, -0.000261133756488562), value=0.002)
0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces=
0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,106,mdb.models,"0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[7], textPoint=(
0104:     -0.0458642175495625, -0.000261133756488562), value=0.002)
0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces=
0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']
0109: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,107,mdb.models,"0104:     -0.0458642175495625, -0.000261133756488562), value=0.002)
0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces=
0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']
0109: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0110:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,108,mdb.models,"0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces=
0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']
0109: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0110:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0111:     '[#ffffffff:2 #fffff ]', ), ), name='section_all')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,109,mdb.models,"0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']
0109: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0110:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0111:     '[#ffffffff:2 #fffff ]', ), ), name='section_all')
0112: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,110,mdb.models,"0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']
0109: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0110:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0111:     '[#ffffffff:2 #fffff ]', ), ), name='section_all')
0112: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0113:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,112,mdb.models,"0109: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0110:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0111:     '[#ffffffff:2 #fffff ]', ), ), name='section_all')
0112: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0113:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0114:     '[#0:2 #40000 ]', ), ), name='set_body_heat_00')
0115: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,113,mdb.models,"0110:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0111:     '[#ffffffff:2 #fffff ]', ), ), name='section_all')
0112: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0113:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0114:     '[#0:2 #40000 ]', ), ), name='set_body_heat_00')
0115: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0116:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,114,set_body_heat_,"0111:     '[#ffffffff:2 #fffff ]', ), ), name='section_all')
0112: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0113:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0114:     '[#0:2 #40000 ]', ), ), name='set_body_heat_00')
0115: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0116:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0117:     '[#0:2 #8000 ]', ), ), name='set_body_heat_01')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,115,mdb.models,"0112: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0113:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0114:     '[#0:2 #40000 ]', ), ), name='set_body_heat_00')
0115: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0116:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0117:     '[#0:2 #8000 ]', ), ), name='set_body_heat_01')
0118: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,116,mdb.models,"0113:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0114:     '[#0:2 #40000 ]', ), ), name='set_body_heat_00')
0115: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0116:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0117:     '[#0:2 #8000 ]', ), ), name='set_body_heat_01')
0118: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0119:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,117,set_body_heat_,"0114:     '[#0:2 #40000 ]', ), ), name='set_body_heat_00')
0115: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0116:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0117:     '[#0:2 #8000 ]', ), ), name='set_body_heat_01')
0118: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0119:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0120:     '[#0:2 #2000 ]', ), ), name='set_body_heat_02')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,118,mdb.models,"0115: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0116:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0117:     '[#0:2 #8000 ]', ), ), name='set_body_heat_01')
0118: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0119:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0120:     '[#0:2 #2000 ]', ), ), name='set_body_heat_02')
0121: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,119,mdb.models,"0116:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0117:     '[#0:2 #8000 ]', ), ), name='set_body_heat_01')
0118: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0119:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0120:     '[#0:2 #2000 ]', ), ), name='set_body_heat_02')
0121: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0122:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,120,set_body_heat_,"0117:     '[#0:2 #8000 ]', ), ), name='set_body_heat_01')
0118: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0119:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0120:     '[#0:2 #2000 ]', ), ), name='set_body_heat_02')
0121: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0122:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0123:     '[#0:2 #800 ]', ), ), name='set_body_heat_03')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,121,mdb.models,"0118: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0119:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0120:     '[#0:2 #2000 ]', ), ), name='set_body_heat_02')
0121: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0122:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0123:     '[#0:2 #800 ]', ), ), name='set_body_heat_03')
0124: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,122,mdb.models,"0119:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0120:     '[#0:2 #2000 ]', ), ), name='set_body_heat_02')
0121: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0122:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0123:     '[#0:2 #800 ]', ), ), name='set_body_heat_03')
0124: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0125:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,123,set_body_heat_,"0120:     '[#0:2 #2000 ]', ), ), name='set_body_heat_02')
0121: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0122:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0123:     '[#0:2 #800 ]', ), ), name='set_body_heat_03')
0124: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0125:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0126:     '[#0:2 #200 ]', ), ), name='set_body_heat_04')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,124,mdb.models,"0121: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0122:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0123:     '[#0:2 #800 ]', ), ), name='set_body_heat_03')
0124: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0125:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0126:     '[#0:2 #200 ]', ), ), name='set_body_heat_04')
0127: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,125,mdb.models,"0122:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0123:     '[#0:2 #800 ]', ), ), name='set_body_heat_03')
0124: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0125:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0126:     '[#0:2 #200 ]', ), ), name='set_body_heat_04')
0127: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0128:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,126,set_body_heat_,"0123:     '[#0:2 #800 ]', ), ), name='set_body_heat_03')
0124: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0125:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0126:     '[#0:2 #200 ]', ), ), name='set_body_heat_04')
0127: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0128:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0129:     '[#0:2 #80 ]', ), ), name='set_body_heat_05')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,127,mdb.models,"0124: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0125:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0126:     '[#0:2 #200 ]', ), ), name='set_body_heat_04')
0127: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0128:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0129:     '[#0:2 #80 ]', ), ), name='set_body_heat_05')
0130: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,128,mdb.models,"0125:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0126:     '[#0:2 #200 ]', ), ), name='set_body_heat_04')
0127: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0128:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0129:     '[#0:2 #80 ]', ), ), name='set_body_heat_05')
0130: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0131:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,129,set_body_heat_,"0126:     '[#0:2 #200 ]', ), ), name='set_body_heat_04')
0127: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0128:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0129:     '[#0:2 #80 ]', ), ), name='set_body_heat_05')
0130: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0131:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0132:     '[#0:2 #20 ]', ), ), name='set_body_heat_06')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,130,mdb.models,"0127: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0128:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0129:     '[#0:2 #80 ]', ), ), name='set_body_heat_05')
0130: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0131:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0132:     '[#0:2 #20 ]', ), ), name='set_body_heat_06')
0133: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,131,mdb.models,"0128:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0129:     '[#0:2 #80 ]', ), ), name='set_body_heat_05')
0130: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0131:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0132:     '[#0:2 #20 ]', ), ), name='set_body_heat_06')
0133: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0134:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,132,set_body_heat_,"0129:     '[#0:2 #80 ]', ), ), name='set_body_heat_05')
0130: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0131:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0132:     '[#0:2 #20 ]', ), ), name='set_body_heat_06')
0133: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0134:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0135:     '[#0:2 #8 ]', ), ), name='set_body_heat_07')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,133,mdb.models,"0130: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0131:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0132:     '[#0:2 #20 ]', ), ), name='set_body_heat_06')
0133: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0134:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0135:     '[#0:2 #8 ]', ), ), name='set_body_heat_07')
0136: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,134,mdb.models,"0131:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0132:     '[#0:2 #20 ]', ), ), name='set_body_heat_06')
0133: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0134:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0135:     '[#0:2 #8 ]', ), ), name='set_body_heat_07')
0136: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0137:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,135,set_body_heat_,"0132:     '[#0:2 #20 ]', ), ), name='set_body_heat_06')
0133: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0134:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0135:     '[#0:2 #8 ]', ), ), name='set_body_heat_07')
0136: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0137:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0138:     '[#0:2 #2 ]', ), ), name='set_body_heat_08')"
