"path","git_status","category","recommended_action","extension","size_bytes","tracked","untracked","ignored","relative_path_length","absolute_path_length"
"outputs/stage3_run_40_native_N24_N40_focused_batch60_cae_inp_generation/stage3_run40_native_N24_N40_focused_batch60_generated_inp_check_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","527","False","True","False","148","175"
"outputs/stage3_run_41_native_N24_N40_focused_batch60_odb_teacher_extraction/run41_native_N24_N40_focused_batch60_odb_extraction_summary.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","33614","False","True","False","139","166"
"outputs/stage3_run_41_native_N24_N40_focused_batch60_odb_teacher_extraction/run41_native_N24_N40_focused_batch60_odb_teacher_extraction_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","2225","False","True","False","148","175"
"outputs/stage3_run_41_native_N24_N40_focused_batch60_odb_teacher_extraction/run41_native_N24_N40_focused_batch60_solver_completion_audit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","181340","False","True","False","140","167"
"outputs/stage3_run_41_native_N24_N40_focused_batch60_odb_teacher_extraction/run41_native_N24_N40_focused_batch60_solver_completion_audit.json","??","generated_outputs","REVIEW_MANUALLY",".json","234125","False","True","False","141","168"
"outputs/stage3_run_41_native_N24_N40_focused_batch60_odb_teacher_extraction/run41_native_N24_N40_focused_batch60_teacher_metrics.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","60716","False","True","False","132","159"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/combined264_per_N_leaderboard.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1690","False","True","False","136","163"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/combined264_plus_N32_per_N_leaderboard.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1949","False","True","False","145","172"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/combined264_plus_N32_RL_ready_dataset.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","918034","False","True","False","144","171"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/combined264_plus_N32_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","4395","False","True","False","136","163"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/combined264_plus_N32_teacher_dataset.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","918034","False","True","False","143","170"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/combined264_RL_ready_dataset.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","442813","False","True","False","135","162"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/combined264_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","3574","False","True","False","127","154"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/combined264_teacher_dataset.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","442813","False","True","False","134","161"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_N24_N40_focused_batch60_effectiveness_audit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2725","False","True","False","156","183"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_N24_N40_focused_batch60_effectiveness_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","16196","False","True","False","159","186"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_native_N24_N40_focused_batch60_per_N_leaderboard.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1161","False","True","False","161","188"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_native_N24_N40_focused_batch60_ranked_within_batch.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","136349","False","True","False","163","190"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_native_N24_N40_focused_batch60_teacher_dataset_enriched.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","124958","False","True","False","168","195"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_native_N24_N40_focused_batch60_teacher_dataset_enriched.json","??","generated_outputs","REVIEW_MANUALLY",".json","279979","False","True","False","169","196"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_prediction_audit_for_run38_batch60.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1482","False","True","False","147","174"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_prediction_audit_for_run38_batch60_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","1089","False","True","False","156","183"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_u2_gain_vs_penalty_analysis.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2","False","True","False","140","167"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_vs_combined204_best_comparison.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3396","False","True","False","143","170"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_vs_combined204_best_comparison.json","??","generated_outputs","REVIEW_MANUALLY",".json","7556","False","True","False","144","171"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_vs_prior_key_records.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2129","False","True","False","133","160"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run41_vs_prior_key_records_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","5271","False","True","False","142","169"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run42_claim_boundary.json","??","generated_outputs","REVIEW_MANUALLY",".json","923","False","True","False","128","155"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run42_claim_boundary.md","??","generated_outputs","REVIEW_MANUALLY",".md","788","False","True","False","126","153"
"outputs/stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking/run42_input_validation_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","721","False","True","False","138","165"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/combined264_plus_N32_scan_order_features.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1036498","False","True","False","135","162"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/combined264_scan_order_features.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","496748","False","True","False","126","153"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_batch_options_comparison_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","2877","False","True","False","134","161"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_batch_options_comparison_to_previous.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1587","False","True","False","137","164"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_best_surrogate_configurations.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3155","False","True","False","130","157"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_candidate_pool_scored.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","6921104","False","True","False","122","149"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_claim_boundary.json","??","generated_outputs","REVIEW_MANUALLY",".json","880","False","True","False","116","143"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_claim_boundary.md","??","generated_outputs","REVIEW_MANUALLY",".md","737","False","True","False","114","141"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_constrained_N24_N40_batch32_candidate_orders.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","27576","False","True","False","145","172"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_constrained_N24_N40_batch60_candidate_orders.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","51447","False","True","False","145","172"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_gnn_reward_validation_results.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","9022","False","True","False","130","157"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_gnn_reward_validation_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","463","False","True","False","131","158"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_graph_pointer_policy_training_log.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","941","False","True","False","134","161"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_graph_pointer_policy_validation_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","370","False","True","False","141","168"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_input_validation_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","555","False","True","False","126","153"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_native_recovery_batch40_with_anchors_candidate_orders.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","33908","False","True","False","154","181"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_surrogate_validation_results_detailed.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","717605","False","True","False","138","165"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_surrogate_validation_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","1305","False","True","False","130","157"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_target_reward_definition_audit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","693","False","True","False","131","158"
"outputs/stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation/run43_target_reward_definition_audit.json","??","generated_outputs","REVIEW_MANUALLY",".json","1209","False","True","False","132","159"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/constrained_N24_N40_batch32_review_summary.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","674","False","True","False","118","145"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/constrained_N24_N40_batch32_review_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","2574","False","True","False","119","146"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/constrained_N24_N40_batch32_review_summary.md","??","generated_outputs","REVIEW_MANUALLY",".md","967","False","True","False","117","144"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/run44_claim_boundary.json","??","generated_outputs","REVIEW_MANUALLY",".json","1155","False","True","False","97","124"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/run44_claim_boundary.md","??","generated_outputs","REVIEW_MANUALLY",".md","999","False","True","False","95","122"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/run44_input_validation_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","690","False","True","False","107","134"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B01_reward_balanced.json","??","generated_outputs","REVIEW_MANUALLY",".json","1693","False","True","False","132","159"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B02_reward_balanced.json","??","generated_outputs","REVIEW_MANUALLY",".json","1695","False","True","False","132","159"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B03_constr_surrogate.json","??","generated_outputs","REVIEW_MANUALLY",".json","1687","False","True","False","133","160"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B04_constr_surrogate.json","??","generated_outputs","REVIEW_MANUALLY",".json","1680","False","True","False","133","160"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B05_peeq_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1692","False","True","False","129","156"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B06_peeq_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1692","False","True","False","129","156"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B07_surfacet_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1708","False","True","False","133","160"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B08_surfacet_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1708","False","True","False","133","160"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B09_u2_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1690","False","True","False","127","154"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B10_u2_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1671","False","True","False","127","154"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B11_hybrid_agree.json","??","generated_outputs","REVIEW_MANUALLY",".json","1667","False","True","False","129","156"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B12_hybrid_agree.json","??","generated_outputs","REVIEW_MANUALLY",".json","1675","False","True","False","129","156"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B13_hybrid_disagree.json","??","generated_outputs","REVIEW_MANUALLY",".json","1688","False","True","False","132","159"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B14_hybrid_disagree.json","??","generated_outputs","REVIEW_MANUALLY",".json","1685","False","True","False","132","159"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B15_uncertainty.json","??","generated_outputs","REVIEW_MANUALLY",".json","1695","False","True","False","128","155"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N24_B16_uncertainty.json","??","generated_outputs","REVIEW_MANUALLY",".json","1695","False","True","False","128","155"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B01_reward_balanced.json","??","generated_outputs","REVIEW_MANUALLY",".json","1833","False","True","False","132","159"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B02_reward_balanced.json","??","generated_outputs","REVIEW_MANUALLY",".json","1835","False","True","False","132","159"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B03_constr_surrogate.json","??","generated_outputs","REVIEW_MANUALLY",".json","1818","False","True","False","133","160"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B04_constr_surrogate.json","??","generated_outputs","REVIEW_MANUALLY",".json","1819","False","True","False","133","160"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B05_peeq_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1819","False","True","False","129","156"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B06_peeq_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1821","False","True","False","129","156"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B07_surfacet_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1832","False","True","False","133","160"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B08_surfacet_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1833","False","True","False","133","160"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B09_u2_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1818","False","True","False","127","154"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B10_u2_guarded.json","??","generated_outputs","REVIEW_MANUALLY",".json","1819","False","True","False","127","154"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B11_hybrid_agree.json","??","generated_outputs","REVIEW_MANUALLY",".json","1813","False","True","False","129","156"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B12_hybrid_agree.json","??","generated_outputs","REVIEW_MANUALLY",".json","1807","False","True","False","129","156"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B13_hybrid_disagree.json","??","generated_outputs","REVIEW_MANUALLY",".json","1821","False","True","False","132","159"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B14_hybrid_disagree.json","??","generated_outputs","REVIEW_MANUALLY",".json","1809","False","True","False","132","159"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B15_uncertainty.json","??","generated_outputs","REVIEW_MANUALLY",".json","1814","False","True","False","128","155"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/scan_orders/scan_order_S3R44CNS_N40_B16_uncertainty.json","??","generated_outputs","REVIEW_MANUALLY",".json","1815","False","True","False","128","155"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/stage3_run44_constrained_N24_N40_batch32_abqjobpilot_commands_TEMPLATE.txt","??","generated_outputs","REVIEW_MANUALLY",".txt","9058","False","True","False","146","173"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/stage3_run44_constrained_N24_N40_batch32_candidate_orders.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","28420","False","True","False","133","160"
"outputs/stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package/stage3_run44_constrained_N24_N40_batch32_future_cae_handoff_manifest_TEMPLATE.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","34601","False","True","False","153","180"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/run45_base_mesh_audit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","854","False","True","False","94","121"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/run45_base_mesh_audit_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","2066","False","True","False","103","130"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/run45_claim_boundary.json","??","generated_outputs","REVIEW_MANUALLY",".json","1163","False","True","False","94","121"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/run45_claim_boundary.md","??","generated_outputs","REVIEW_MANUALLY",".md","852","False","True","False","92","119"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/run45_future_cae_root_safety_audit.json","??","generated_outputs","REVIEW_MANUALLY",".json","414","False","True","False","108","135"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/run45_generation_plan.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","59231","False","True","False","94","121"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/run45_generation_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","15587","False","True","False","98","125"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/run45_preflight_cases.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","59231","False","True","False","94","121"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/run45_preflight_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","1314","False","True","False","97","124"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/stage3_run45_constrained_N24_N40_batch32_abqjobpilot_command_validation.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","12047","False","True","False","144","171"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/stage3_run45_constrained_N24_N40_batch32_abqjobpilot_command_validation_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","628","False","True","False","153","180"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/stage3_run45_constrained_N24_N40_batch32_abqjobpilot_commands_READY_TO_RUN.txt","??","generated_outputs","REVIEW_MANUALLY",".txt","8900","False","True","False","147","174"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/stage3_run45_constrained_N24_N40_batch32_cae_generation_manifest.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","33269","False","True","False","137","164"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/stage3_run45_constrained_N24_N40_batch32_cae_generation_manifest.json","??","generated_outputs","REVIEW_MANUALLY",".json","46349","False","True","False","138","165"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/stage3_run45_constrained_N24_N40_batch32_generated_inp_check.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","11547","False","True","False","133","160"
"outputs/stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation/stage3_run45_constrained_N24_N40_batch32_generated_inp_check_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","518","False","True","False","142","169"
"outputs/stage3_run_46_constrained_N24_N40_batch32_odb_teacher_validation/run46_constrained_N24_N40_batch32_odb_extraction_summary.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","17322","False","True","False","133","160"
"outputs/stage3_run_46_constrained_N24_N40_batch32_odb_teacher_validation/run46_constrained_N24_N40_batch32_odb_teacher_validation_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","2213","False","True","False","142","169"
"outputs/stage3_run_46_constrained_N24_N40_batch32_odb_teacher_validation/run46_constrained_N24_N40_batch32_solver_completion_audit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","94114","False","True","False","134","161"
"outputs/stage3_run_46_constrained_N24_N40_batch32_odb_teacher_validation/run46_constrained_N24_N40_batch32_solver_completion_audit.json","??","generated_outputs","REVIEW_MANUALLY",".json","122698","False","True","False","135","162"
"outputs/stage3_run_46_constrained_N24_N40_batch32_odb_teacher_validation/run46_constrained_N24_N40_batch32_teacher_metrics.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","32068","False","True","False","126","153"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/combined296_per_N_leaderboard.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1691","False","True","False","133","160"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/combined296_plus_N32_per_N_leaderboard.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1950","False","True","False","142","169"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/combined296_plus_N32_RL_ready_dataset.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1091626","False","True","False","141","168"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/combined296_plus_N32_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","4398","False","True","False","133","160"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/combined296_plus_N32_teacher_dataset.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1091626","False","True","False","140","167"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/combined296_RL_ready_dataset.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","586014","False","True","False","132","159"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/combined296_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","3577","False","True","False","124","151"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/combined296_teacher_dataset.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","586014","False","True","False","131","158"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_constrained_batch32_effectiveness_audit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1630","False","True","False","149","176"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_constrained_batch32_effectiveness_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","9522","False","True","False","152","179"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_constrained_N24_N40_batch32_per_N_leaderboard.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1130","False","True","False","155","182"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_constrained_N24_N40_batch32_ranked_within_batch.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","75369","False","True","False","157","184"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_constrained_N24_N40_batch32_teacher_dataset_enriched.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","68889","False","True","False","162","189"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_constrained_N24_N40_batch32_teacher_dataset_enriched.json","??","generated_outputs","REVIEW_MANUALLY",".json","156110","False","True","False","163","190"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_prediction_audit_for_run43_batch32.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","1332","False","True","False","144","171"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_prediction_audit_for_run43_batch32_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","1287","False","True","False","153","180"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_u2_gain_vs_penalty_analysis.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","192","False","True","False","137","164"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_vs_combined264_best_comparison.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","4127","False","True","False","140","167"
"outputs/stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking/run46_vs_combined264_best_comparison.json","??","generated_outputs","REVIEW_MANUALLY",".json","9175","False","True","False","141","168"
