strategy_name,label,category,family,source_file,source_kind,scan_order,has_teacher_metrics,U2,PEEQ,SurfaceT,Gradient,Mises,internal_tensile_stress
RLV2C_A05_V01,RLV2C_A05_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[5, 25, 13, 30, 10, 24, 18, 14, 29, 4, 6, 9, 11, 26, 19, 28, 1, 23, 27, 17, 12, 0, 31, 2, 22, 16, 20, 8, 21, 7, 15, 3]",True,0.00069829146,0.14789351738989354,0.012030166276812531,8.993758634945455e-05,1.933278912,0.012030166276812531
RLV2C_A06_V01,RLV2C_A06_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[8, 5, 14, 24, 26, 13, 9, 27, 22, 10, 25, 4, 28, 23, 18, 3, 19, 17, 31, 2, 0, 11, 1, 30, 21, 29, 16, 6, 12, 20, 7, 15]",True,0.0008419555,0.15029868505895141,0.010650786691328974,0.00015473924713466355,1.9332799146666666,0.010650786691328974
RLV2C_A07_V01,RLV2C_A07_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[24, 27, 13, 11, 20, 23, 7, 9, 14, 25, 16, 31, 3, 1, 21, 19, 17, 12, 4, 6, 29, 22, 8, 18, 0, 26, 30, 10, 15, 28, 5, 2]",True,0.0005163754,0.14248004950582982,0.015120294403684623,3.439107035440626e-05,1.9332787839999999,0.015120294403684623
RLV2C_A08_V01,RLV2C_A08_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[13, 3, 26, 1, 27, 24, 9, 6, 16, 31, 0, 30, 15, 7, 17, 28, 4, 20, 29, 19, 14, 11, 22, 12, 21, 25, 23, 8, 18, 2, 10, 5]",True,0.00058572605,0.14663196131587028,0.021847581793095476,0.00042566281610413066,1.9333088853333333,0.021847581793095476
RLV2C_A09_V01,RLV2C_A09_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[19, 22, 14, 10, 20, 26, 18, 27, 23, 25, 2, 9, 3, 17, 15, 11, 16, 1, 21, 13, 7, 28, 0, 6, 12, 4, 24, 29, 31, 5, 30, 8]",True,0.00072688,0.1504765918850899,0.016924716218615243,0.0001538342253868309,1.9332792746666665,0.016924716218615243
RLV2C_A10_V01,RLV2C_A10_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[15, 31, 24, 21, 14, 16, 6, 7, 8, 18, 9, 13, 20, 30, 12, 10, 2, 25, 26, 11, 19, 29, 1, 27, 17, 28, 0, 22, 4, 23, 5, 3]",True,0.0007983241,0.14934189110994342,0.019240375877416713,0.00020287086307187565,1.9332803840000001,0.019240375877416713
RLV2C_A11_V01,RLV2C_A11_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[29, 5, 4, 28, 6, 19, 18, 17, 0, 12, 23, 22, 30, 1, 8, 25, 16, 26, 15, 9, 31, 3, 24, 14, 2, 21, 7, 20, 10, 13, 11, 27]",True,0.0007202135,0.1490304562449456,0.015242839411345088,0.00019253405382941283,1.9332793813333333,0.015242839411345088
RLV2C_A12_V01,RLV2C_A12_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[19, 4, 0, 17, 18, 5, 25, 26, 6, 1, 29, 9, 20, 10, 12, 28, 21, 27, 2, 22, 11, 13, 14, 23, 31, 15, 3, 30, 24, 7, 8, 16]",True,0.0008703173,0.15201998956501495,0.01997110645782532,0.0004806542064911709,1.9332832853333335,0.01997110645782532
RLV2C_A13_V01,RLV2C_A13_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[16, 5, 17, 15, 4, 3, 6, 2, 28, 27, 24, 25, 23, 22, 26, 21, 13, 19, 7, 20, 9, 29, 11, 10, 14, 18, 8, 30, 0, 1, 12, 31]",True,0.00067421456,0.1516869018226862,0.011354990004813577,0.00012290520039411068,1.9332772266666667,0.011354990004813577
RLV2C_A14_V01,RLV2C_A14_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[5, 2, 16, 4, 6, 17, 15, 3, 24, 28, 26, 27, 25, 23, 22, 7, 9, 21, 19, 29, 13, 14, 20, 8, 11, 10, 12, 18, 30, 0, 1, 31]",True,0.0006261355,0.1517385996133089,0.01274902600926428,0.00024408116514140914,1.9332811306666668,0.01274902600926428
RLV2C_A15_V01,RLV2C_A15_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[16, 19, 27, 28, 7, 18, 17, 1, 2, 6, 25, 26, 24, 13, 20, 3, 0, 29, 30, 8, 23, 31, 5, 12, 4, 10, 15, 14, 9, 11, 21, 22]",True,0.00062476966,0.15009144298732283,0.02160436966936359,7.623749590690209e-05,1.9332818986666664,0.02160436966936359
RLV2C_A16_V01,RLV2C_A16_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[22, 28, 8, 27, 17, 19, 7, 6, 20, 29, 24, 18, 26, 25, 3, 2, 23, 5, 9, 30, 1, 14, 0, 13, 31, 4, 10, 12, 15, 21, 16, 11]",True,0.00073416345,0.14915131166577345,0.02222467295308559,7.898785045767319e-05,1.9332782720000001,0.02222467295308559
RLV2C_A17_V01,RLV2C_A17_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[5, 6, 22, 21, 17, 12, 18, 4, 0, 31, 30, 1, 13, 16, 8, 7, 23, 29, 26, 10, 24, 11, 2, 3, 25, 15, 14, 9, 19, 20, 27, 28]",True,0.0007154166,0.14833556339144705,0.008935973182451054,4.0648060968786404e-05,1.933281472,0.008935973182451054
RLV2C_A18_V01,RLV2C_A18_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[12, 17, 5, 22, 18, 4, 0, 25, 6, 30, 13, 31, 2, 21, 29, 1, 7, 8, 9, 14, 16, 10, 24, 11, 26, 3, 20, 28, 15, 23, 19, 27]",True,0.0006907138,0.15391790531575683,0.010918451699090103,0.00010419910422672711,1.9332816853333334,0.010918451699090103
RLV2C_A19_V01,RLV2C_A19_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[12, 15, 11, 23, 22, 14, 28, 16, 7, 10, 2, 8, 24, 27, 5, 6, 21, 17, 13, 18, 19, 25, 26, 1, 3, 9, 4, 29, 20, 0, 30, 31]",True,0.00074211776,0.15010618589818478,0.016959639946007608,7.812822429053602e-05,1.9332762879999998,0.016959639946007608
RLV2C_A20_V01,RLV2C_A20_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[11, 12, 15, 5, 2, 23, 16, 22, 14, 7, 6, 28, 27, 17, 8, 10, 13, 18, 29, 25, 24, 21, 3, 26, 19, 4, 1, 20, 9, 30, 31, 0]",True,0.0007206368,0.1452470554411412,0.013196871371996663,5.975051096473044e-05,1.933279232,0.013196871371996663
RLV2C_A21_V01,RLV2C_A21_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[18, 23, 20, 9, 21, 24, 4, 11, 17, 14, 16, 3, 19, 13, 8, 22, 25, 15, 7, 6, 2, 26, 30, 29, 1, 31, 27, 28, 5, 0, 10, 12]",True,0.00067604234,0.1518818025290966,0.020698056339756535,0.00023659233697428408,1.9332785066666667,0.020698056339756535
RLV2C_A22_V01,RLV2C_A22_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[6, 21, 9, 4, 20, 23, 13, 24, 14, 22, 25, 16, 17, 19, 15, 8, 3, 7, 26, 11, 30, 2, 31, 5, 29, 10, 1, 12, 28, 27, 18, 0]",True,0.0007052069,0.14759952761232856,0.01562457751537652,0.00010881110705480872,1.9332765440000002,0.01562457751537652
RLV2C_A23_V01,RLV2C_A23_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[12, 20, 24, 19, 21, 14, 2, 18, 23, 25, 13, 8, 11, 7, 29, 30, 5, 9, 17, 1, 3, 6, 16, 22, 0, 31, 28, 27, 26, 4, 10, 15]",True,0.00076081627,0.14525201678276065,0.019010463854607623,0.00032760289601569954,1.9332843093333332,0.019010463854607623
RLV2C_A24_V01,RLV2C_A24_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[1, 31, 16, 6, 20, 21, 17, 12, 18, 7, 0, 22, 13, 24, 8, 2, 28, 25, 23, 27, 11, 14, 26, 29, 3, 4, 19, 5, 9, 10, 30, 15]",True,0.0006969743,0.14535719111561776,0.014542944596959222,0.00017876660376756065,1.9332815573333335,0.014542944596959222
RLV2C_A25_V01,RLV2C_A25_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[19, 5, 2, 20, 18, 23, 29, 26, 30, 7, 9, 3, 1, 27, 4, 10, 8, 0, 28, 6, 21, 31, 15, 25, 16, 14, 11, 22, 24, 17, 13, 12]",True,0.000567025,0.15284019812941552,0.02122509425151293,0.00016961647151163197,1.9332802773333335,0.02122509425151293
RLV2C_A26_V01,RLV2C_A26_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[24, 8, 5, 21, 9, 18, 6, 7, 26, 14, 22, 19, 17, 2, 10, 20, 27, 23, 31, 3, 1, 28, 25, 4, 12, 16, 15, 0, 29, 11, 30, 13]",True,0.00065717835,0.14845442406833173,0.011705944299450486,0.00015007990976098186,1.9332769066666666,0.011705944299450486
RLV2C_A27_V01,RLV2C_A27_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[16, 4, 5, 9, 10, 21, 15, 28, 26, 20, 29, 14, 13, 17, 25, 3, 6, 23, 8, 24, 22, 18, 19, 7, 1, 30, 27, 11, 12, 2, 0, 31]",True,0.00064540544,0.14289870887994768,0.010886110344376015,8.118819047807678e-06,1.9332778666666666,0.010886110344376015
RLV2C_A28_V01,RLV2C_A28_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[10, 15, 4, 16, 9, 5, 20, 21, 29, 23, 14, 26, 3, 25, 7, 28, 17, 19, 24, 22, 13, 6, 8, 12, 27, 11, 1, 18, 0, 30, 31, 2]",True,0.0006667693,0.1458603304624558,0.007287924770303918,1.2460951560764805e-06,1.9332763946666667,0.007287924770303918
RLV2C_A29_V01,RLV2C_A29_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[24, 6, 16, 2, 15, 7, 5, 14, 10, 17, 1, 31, 29, 13, 3, 23, 30, 12, 9, 25, 0, 28, 4, 26, 18, 8, 27, 22, 11, 19, 21, 20]",True,0.0007224233,0.15508574552834034,0.01789908564740391,0.00029726306930895157,1.9332922239999997,0.01789908564740391
RLV2C_A30_V01,RLV2C_A30_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[25, 24, 16, 15, 23, 5, 2, 31, 29, 1, 6, 30, 14, 7, 4, 10, 28, 18, 17, 12, 3, 9, 11, 19, 0, 22, 8, 13, 26, 20, 27, 21]",True,0.00075315783,0.14987429484724998,0.01542858514478608,1.1650068650180474e-05,1.9332925653333335,0.01542858514478608
RLV2O_A001_V01,RLV2O_A001_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[23, 14, 22, 20, 26, 21, 25, 15, 3, 10, 27, 11, 9, 18, 2, 19, 17, 13, 28, 1, 31, 24, 7, 12, 16, 29, 4, 6, 0, 8, 30, 5]",True,0.0006646583,0.14719346970319752,0.0137789847305019,0.00016915250952315945,1.9332798506666669,0.0137789847305019
RLV2O_A002_V01,RLV2O_A002_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[13, 5, 14, 25, 18, 10, 6, 30, 24, 11, 4, 19, 26, 23, 29, 1, 27, 17, 9, 0, 22, 12, 8, 31, 2, 28, 21, 20, 16, 7, 15, 3]",True,0.00072878884,0.14868845649063586,0.015071708028166993,0.00012896980124554015,1.9332788266666667,0.015071708028166993
RLV2O_A003_V01,RLV2O_A003_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[18, 25, 23, 6, 17, 4, 11, 15, 21, 27, 3, 13, 29, 9, 7, 31, 26, 19, 12, 14, 2, 22, 20, 5, 8, 10, 0, 28, 24, 16, 30, 1]",True,0.00046519205,0.14005726978182792,0.00974201227647202,8.185390121373522e-05,1.9332776533333333,0.00974201227647202
RLV2O_A004_V01,RLV2O_A004_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[11, 5, 12, 19, 25, 21, 9, 27, 4, 23, 1, 17, 13, 31, 20, 14, 7, 3, 30, 16, 18, 6, 8, 0, 29, 24, 10, 15, 22, 2, 28, 26]",True,0.00065577094,0.14097142666578294,0.010999106917305808,2.393742092533813e-05,1.9332809173333332,0.010999106917305808
RLV2O_A005_V01,RLV2O_A005_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[8, 26, 29, 1, 6, 16, 11, 15, 18, 22, 27, 10, 21, 9, 2, 4, 30, 7, 3, 31, 25, 28, 14, 19, 0, 23, 5, 20, 12, 24, 17, 13]",True,0.0006401302,0.1429135612398386,0.007600677323620813,5.76228876897617e-05,1.9332776319999996,0.007600677323620813
RLV2O_A006_V01,RLV2O_A006_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[13, 25, 5, 28, 14, 6, 18, 10, 30, 24, 19, 29, 4, 1, 26, 11, 23, 9, 0, 17, 22, 27, 21, 12, 8, 31, 2, 16, 20, 7, 15, 3]",True,0.0008253935,0.146012701690197,0.012619994185873243,9.565880147662363e-05,1.9332793813333333,0.012619994185873243
